img_name,h_mean,s_mean,v_mean,Radiation Value
IMG_5447,89.877,204.73,147.823,-19.7592
IMG_5448,89.706,204.065,145.308,-20.1958
IMG_5449,89.495,202.764,143.54,-20.4389
IMG_5450,89.748,205.043,142.839,-23.0642
IMG_5451,90.244,206.697,142.701,-21.2697
IMG_5452,89.731,204.185,141.455,-24.0984
IMG_5453,88.671,200.993,139.269,-22.5449
IMG_5454,89.454,202.975,134.917,-22.2281
IMG_5455,89.812,203.8,127.941,-21.2998
IMG_5456,89.39,201.593,123.248,-19.7558
IMG_5457,89.914,203.165,124.098,-23.9582
IMG_5458,89.528,199.399,122.641,-21.3129
IMG_5459,89.561,199.627,119.829,-21.3333
IMG_5460,89.033,196.797,123.639,-21.8875
IMG_5461,87.72,195.31,129.172,-20.4751
IMG_5462,88.537,194.614,117.225,-18.7207
IMG_5463,88.514,190.422,113.324,-20.8107
IMG_5464,89.583,195.074,117.371,-24.2631
IMG_5465,87.918,188.289,116.463,-20.9786
IMG_5466,87.249,186.156,115.804,-20.3815
IMG_5467,87.522,187.523,118.143,-20.1183
IMG_5468,86.651,184.57,119.786,-18.7492
IMG_5469,87.286,186.125,117.537,-18.4606
IMG_5470,87.446,185.743,114.551,-18.1633
IMG_5471,86.672,184.01,112.99,-17.3299
IMG_5472,86.991,184.535,112.225,-16.6315
IMG_5473,86.372,184.322,110.74,-18.1239
IMG_5474,87.774,187.558,111.972,-18.076
IMG_5475,87.019,183.837,112.809,-19.5586
IMG_5476,85.79,179.821,112.819,-19.0488
IMG_5477,86.246,182.72,109.496,-20.2923
IMG_5478,86.571,179.108,102.785,-19.6088
IMG_5479,88.325,184.495,103.942,-21.4514
IMG_5480,85.426,177.192,105.998,-19.3227
IMG_5481,83.078,171.184,106.88,-18.3552
IMG_5482,82.951,172.15,106.266,-18.0972
IMG_5483,83.008,170.883,109.645,-22.2778
IMG_5484,83.445,172.448,113.423,-21.1919
IMG_5485,82.458,171.765,118.717,-18.2965
IMG_5486,81.354,170.782,130.747,-17.6194
IMG_5487,92.912,219.328,134.894,-20.808
IMG_5488,92.936,219.863,134.528,-21.2617
IMG_5489,92.942,219.457,133.358,-23.1806
IMG_5490,92.936,219.268,133.627,-20.729
IMG_5491,93.147,219.929,133.399,-20.65
IMG_5492,93.181,220.148,132.407,-24.1563
IMG_5493,92.844,219.885,129.785,-23.3796
IMG_5494,93.838,222.946,133.436,-23.1323
IMG_5495,93.845,224.354,133.042,-23.5042
IMG_5496,93.069,221.31,128.899,-24.6011
IMG_5497,93.511,222.035,130.697,-23.2438
IMG_5498,93.503,223.122,129.992,-22.4878
IMG_5499,92.954,219.373,126.741,-24.3239
IMG_5500,93.267,220.023,125.908,-24.5701
IMG_5501,93.53,221.225,125.484,-24.849
IMG_5502,92.835,216.196,119.62,-24.874
IMG_5503,93.16,217.591,119.989,-25.6106
IMG_5504,92.979,216.417,118.47,-25.4932
IMG_5505,92.655,214.489,115.217,-25.8717
IMG_5506,93.403,217.926,116.232,-24.9532
IMG_5507,92.303,213.906,112.219,-25.1534
IMG_5508,92.235,212.767,110.706,-22.0426
IMG_5509,91.832,208.591,108.956,-24.5637
IMG_5510,91.919,209.376,106.347,-23.2146
IMG_5511,91.739,207.463,106.792,-24.4786
IMG_5512,92.498,210.05,104.356,-21.1261
IMG_5513,92.593,207.773,103.547,-23.1153
IMG_5514,92.691,208.227,102.604,-23.3367
IMG_5515,92.202,204.344,99.627,-19.7294
IMG_5516,91.397,200.132,96.728,-22.776
IMG_5517,92.294,205.788,101.076,-23.1299
IMG_5518,91.442,200.807,97.59,-23.4198
IMG_5519,91.679,201.436,100.046,-25.6905
IMG_5520,89.093,194.757,107.06,-24.6673
IMG_5521,88.513,190.15,107.665,-24.9222
IMG_5522,85.317,186.289,127.289,-23.9453
IMG_5523,82.067,181.735,155.199,-16.2825
IMG_5524,81.657,180.069,152.756,-9.7264
IMG_5525,81.746,181.749,144.698,-13.4436
IMG_5526,83.482,183.705,135.439,-15.1971
IMG_5527,81.581,180.296,148.435,-16.455
IMG_5528,82.858,182.065,134.426,-15.47
IMG_5529,84.848,183.461,111.798,-17.7123
IMG_5530,87.751,185.538,99.051,-16.4274
IMG_5531,87.222,183.852,93.588,-18.5116
IMG_5532,85.53,176.532,95.074,-16.0636
IMG_5533,84.891,178.077,102.623,-14.3018
IMG_5534,84.372,178.233,105.534,-16.0074
IMG_5535,83.037,179.598,115.964,-14.2817
IMG_5536,89.819,213.019,138.678,-19.6777
IMG_5537,90.47,215.057,137.016,-15.6985
IMG_5538,90.146,213.884,134.47,-15.7788
IMG_5539,91.375,217.346,133.444,-16.2063
IMG_5540,90.064,212.449,129.449,-16.5732
IMG_5541,91.303,216.175,124.409,-16.7464
IMG_5542,90.483,213.067,123.637,-16.0444
IMG_5543,89.45,209.948,123.165,-15.7686
IMG_5544,90.705,211.591,121.904,-18.0201
IMG_5545,89.778,210.052,123.521,-15.0021
IMG_5546,90.259,210.256,121.079,-16.906
IMG_5547,89.489,210.174,125.123,-15.6542
IMG_5548,90.481,210.197,120.473,-17.0368
IMG_5549,90.098,208.227,117.785,-16.5718
IMG_5550,89.607,206.283,115.213,-16.1878
IMG_5551,90.173,207.179,117.701,-17.3407
IMG_5552,89.028,203.467,117.402,-16.144
IMG_5553,88.188,200.424,120.653,-15.7558
IMG_5554,88.801,201.108,121.876,-20.7583
IMG_5555,87.552,197.968,120.312,-19.6173
IMG_5556,85.489,193.706,138.133,-15.4684
IMG_5557,87.087,196.886,121.631,-17.0192
IMG_5558,87.651,200.932,121.107,-16.0369
IMG_5559,88.384,198.046,114.828,-13.0921
IMG_5560,86.293,194.654,122.299,-10.9505
IMG_5561,82.73,186.716,137.282,-12.3156
IMG_5562,82.39,184.044,149.829,-9.9675
IMG_5563,84.436,188.792,132.223,-12.4899
IMG_5564,88.147,191.724,104.612,-18.1864
IMG_5565,88.963,189.905,97.607,-20.3626
IMG_5566,89.163,186.798,89.734,-19.0442
IMG_5567,89.042,186.279,88.871,-17.2714
IMG_5568,88.886,181.793,86.975,-19.191
IMG_5569,90.036,198.166,172.296,-24.7931
IMG_5570,90.096,199.981,172.767,-24.1848
IMG_5571,90.029,197.445,177.562,-23.8682
IMG_5572,90.563,200.927,174.5,-23.0642
IMG_5573,90.497,202.625,173.575,-21.988
IMG_5574,91.632,220.023,130.034,-22.9361
IMG_5575,92.368,222.083,130.153,-20.3096
IMG_5576,91.913,220.213,128.775,-23.2938
IMG_5577,91.725,220.156,127.7,-22.9391
IMG_5578,91.76,219.718,127.815,-22.6273
IMG_5579,92.272,221.85,128.506,-20.9565
IMG_5580,92.034,220.493,127.586,-19.7754
IMG_5581,91.584,218.401,123.881,-18.3977
IMG_5582,91.861,217.709,121.534,-19.165
IMG_5583,92.193,218.296,122.222,-17.297
IMG_5584,91.794,217.382,120.466,-17.2845
IMG_5585,91.526,216.43,119.806,-16.8422
IMG_5586,91.384,215.945,122.339,-16.6796
IMG_5587,91.279,215.123,121.44,-15.6434
IMG_5588,91.654,215.152,121.663,-17.7702
IMG_5589,91.226,212.533,118.409,-13.3423
IMG_5590,91.134,212.218,118.132,-11.5778
IMG_5591,91.389,213.176,118.481,-12.1012
IMG_5592,90.974,210.162,116.405,-14.4028
IMG_5593,91.005,210.702,121.695,-12.9927
IMG_5594,89.948,206.477,117.527,-8.9311
IMG_5595,90.361,206.65,117.421,-10.2663
IMG_5596,90.213,206.211,117.499,-9.2705
IMG_5597,89.464,204.008,118.326,-9.6556
IMG_5598,89.267,202.427,118.161,-10.0644
IMG_5599,88.246,201.255,119.518,-9.3436
IMG_5600,87.999,196.82,117.154,-8.3411
IMG_5601,86.485,193.381,117.009,-8.5467
IMG_5602,87.214,195.967,116.256,-7.7102
IMG_5603,87.585,175.94,205.762,-16.2027
IMG_5604,87.556,172.334,210.737,-16.9696
IMG_5605,87.182,169.261,213.307,-13.5693
IMG_5606,86.802,166.914,215.003,-14.2541
IMG_5607,86.711,171.869,210.783,-13.9394
IMG_5608,86.663,175.424,207.639,-13.6585
IMG_5609,86.481,171.776,210.286,-14.3948
IMG_5610,86.155,170.857,210.193,-12.2896
IMG_5611,86.068,174.133,207.443,-11.0913
IMG_5612,85.53,175.706,204.621,-10.1174
IMG_5613,85.656,180.111,200.723,-10.1341
IMG_5614,86.858,189.479,193.705,-12.749
IMG_5615,87.803,196.086,190.971,-15.8808
IMG_5616,87.244,195.111,187.833,-16.5176
IMG_5617,87.04,192.033,190.17,-13.807
IMG_5618,87.035,191.237,194.135,-12.6792
IMG_5619,86.887,188.57,196.042,-11.0474
IMG_5620,86.696,189.526,192.929,-12.0302
IMG_5621,86.752,190.466,191.249,-13.3561
IMG_5622,86.374,187.228,195.422,-13.8461
IMG_5623,85.897,188.599,190.63,-13.7943
IMG_5624,85.307,184.266,194,-11.2719
IMG_5625,85.098,183.983,193.871,-10.3091
IMG_5626,85.438,184.442,193.222,-10.6415
IMG_5627,85.31,186.969,190.98,-11.8901
IMG_5628,85.539,188.334,189.34,-10.6558
IMG_5629,83.557,167.326,206.4,-14.4497
IMG_5630,80.078,147.526,218.156,-11.0469
IMG_5631,75.47,122.457,235.437,0.716
IMG_5632,78.534,141.114,221.836,-5.5937
IMG_5633,80.414,151.035,214.355,-4.5969
IMG_5634,78.444,141.093,221.603,-2.6349
IMG_5635,81.235,158.714,206.288,-5.9962
IMG_5636,80.942,159.22,204.475,-12.3434
IMG_5637,81.447,165.635,194.605,-12.7129
IMG_5638,80.926,165.101,193.22,-13.2856
IMG_5639,77.926,146.624,213.293,-9.8052
IMG_5640,75.721,133.71,224.369,-6.1259
IMG_5641,74.581,128.072,228.807,-0.2779
IMG_5642,84.678,111.089,248.204,-1.7027
IMG_5643,84.471,113.993,247.187,-1.936
IMG_5644,84.958,117.58,245.813,-1.8877
IMG_5645,84.81,99.509,251.105,-1.4313
IMG_5646,84.426,117.545,245.201,-1.0266
IMG_5647,83.889,117.133,245.68,-1.8093
IMG_5648,83.897,121.227,243.846,-1.6629
IMG_5649,83.952,120.347,244.24,-1.6254
IMG_5650,85.088,133.001,238.222,-1.9026
IMG_5651,84.722,134.24,236.96,-2.2207
IMG_5652,84.727,132.034,239.18,-2.2662
IMG_5653,84.621,138.209,235.277,-1.1566
IMG_5654,84.741,141.744,233.103,-1.3365
IMG_5655,85.249,145.581,231.232,-1.8555
IMG_5656,84.77,145.564,230.967,-1.7557
IMG_5657,83.456,139.889,233.76,-1.5395
IMG_5658,83.673,150.266,225.882,-1.6573
IMG_5659,84.507,153.462,224.248,-3.3145
IMG_5660,84.458,162.626,214.79,-3.9722
IMG_5661,85.418,172.468,207.857,-3.8039
IMG_5662,86.254,177.351,205.331,-4.5025
IMG_5663,88.021,182.893,204.265,-5.3332
IMG_5664,87.544,180.031,206.08,-10.6329
IMG_5665,89.003,197.409,195.731,-9.6591
IMG_5666,88.875,194.31,197.69,-11.7843
IMG_5667,88.901,198.557,192.86,-12.0955
IMG_5668,88.311,199.117,191.004,-12.0146
IMG_5669,89.151,204.315,188.43,-12.4775
IMG_5670,89.231,197.941,196.876,-13.6124
IMG_5671,87.677,185.317,203.149,-9.1466
IMG_5672,88.497,186.022,205.258,-8.0907
IMG_5673,89.282,192.412,202.829,-10.1217
IMG_5674,89.567,197.654,200.278,-5.6772
IMG_5675,89.061,200.416,190.273,-7.5511
IMG_5676,84.063,165.367,211.894,-4.4338
IMG_5677,83.797,162.598,213.644,-1.5695
IMG_5678,84.436,166.15,211.229,-1.9267
IMG_5679,83.458,162.83,213.239,-2.4198
IMG_5680,82.442,152.747,219.622,-2.4954
IMG_5681,81.75,140.085,231.456,-4.4258
IMG_5682,78.387,134.763,229.997,-2.2764
IMG_5683,80.724,143.575,224.956,-2.6206
IMG_5684,79.544,144.108,221.237,-1.8632
IMG_5685,82.868,160.563,212.453,-2.2381
IMG_5686,80.983,153.77,214.885,-1.9791
IMG_5687,80.335,152.847,214.116,-1.9475
IMG_5688,80.854,156.809,210.487,-2.1392
IMG_5689,81.986,166.969,201.553,-3.2742
IMG_5690,82.953,175.161,193.405,-2.4295
IMG_5691,85.51,150.296,226.29,-14.2229
IMG_5692,86.097,156.493,222.061,-9.8745
IMG_5693,86.402,161.025,218.785,-9.5435
IMG_5694,86.748,168.013,208.865,-16.9033
IMG_5695,90.313,198.899,185.613,-19.7595
IMG_5696,91.254,205.548,172.662,-22.3466
IMG_5697,90.791,198.471,184.54,-23.5748
IMG_5698,90.219,193.855,188.83,-23.0192
IMG_5699,90.535,197.564,184.749,-22.8808
IMG_5700,89.596,188.451,196.456,-22.7486
IMG_5701,90.536,199.877,187.829,-21.6931
IMG_5702,92.191,215.651,175.945,-23.3316
IMG_5703,92.452,219.09,178.383,-24.3196
IMG_5704,92.313,218.446,174.652,-23.5487
IMG_5705,92.626,220.973,174.291,-24.3586
IMG_5706,92.356,222.261,171.02,-25.0054
IMG_5707,92.573,222.775,172.489,-24.5233
IMG_5708,92.855,224.614,172.841,-23.167
IMG_5709,92.953,223.653,176.044,-24.6655
IMG_5710,91.328,204.804,189.062,-24.7703
IMG_5711,89.42,183.823,203.462,-21.5441
IMG_5712,90.332,194.888,195.712,-20.6919
IMG_5713,91.931,212.464,184.044,-23.0003
IMG_5714,93.213,227.168,177.943,-24.8503
IMG_5715,92.832,224.678,180.456,-25.0709
IMG_5716,92.42,223.338,180.787,-24.9161
IMG_5717,91.506,213.866,192.228,-24.1053
IMG_5718,91.846,216.356,190.933,-24.1574
IMG_5719,91.685,217.178,190.257,-22.9138
IMG_5720,92.555,226.98,184.598,-24.5652
IMG_5721,92.596,226.313,186.359,-23.7813
IMG_5722,92.238,225.698,187.144,-22.9671
IMG_5723,92.594,226.646,188.104,-22.8183
IMG_5724,92.426,226.981,185.858,-22.6394
IMG_5725,92.773,230.199,184.16,-23.488
IMG_5726,92.99,230.476,184.697,-24.0214
IMG_5727,92.884,230.573,184.595,-23.4063
IMG_5728,92.955,230.388,185.043,-23.3354
IMG_5729,92.677,228.157,185.628,-23.0962
IMG_5730,92.487,227.173,184.44,-22.8096
IMG_5731,92.192,223.965,186.826,-23.2968
IMG_5732,91.903,221.419,187.157,-21.1506
IMG_5733,92.043,222.791,184.915,-22.0536
IMG_5734,92.307,224.673,182.579,-23.7518
IMG_5735,92.2,222.521,181.673,-22.7025
IMG_5736,92.037,221.418,182.372,-24.7015
IMG_5737,92.132,222.448,178.18,-24.0845
IMG_5738,91.891,220.019,176.759,-22.1519
IMG_5739,91.811,220.503,173.681,-25.1273
IMG_5740,84.99,155.847,219.49,-11.767
IMG_5741,84.642,151.81,224.948,-10.3085
IMG_5742,85.305,161.868,216.083,-6.5165
IMG_5743,87.004,182.635,192.44,-10.1268
IMG_5744,88.521,194.804,174.899,-19.5387
IMG_5745,88.26,191.865,178.737,-21.5224
IMG_5746,86.449,172.69,200.601,-20.2282
IMG_5747,85.77,165.577,212.698,-12.0228
IMG_5748,85.094,158.238,219.337,-6.9531
IMG_5749,85.219,158.471,220.145,-7.3758
IMG_5750,85.64,164.588,213.57,-5.4695
IMG_5751,86.517,177.958,198.633,-11.2413
IMG_5752,86.87,179.2,196.686,-14.6404
IMG_5753,86.461,179.065,198.664,-15.7149
IMG_5754,87.159,187.065,186.406,-15.3205
IMG_5755,88.714,196.49,174.927,-17.9446
IMG_5756,87.49,190.73,181.661,-20.4726
IMG_5757,87.908,192.384,181.052,-18.2018
IMG_5758,89.129,200.592,173.205,-19.5086
IMG_5759,88.375,195.87,181.483,-19.3381
IMG_5760,87.847,193.622,182.661,-15.5657
IMG_5761,86.114,179.207,200.327,-13.5724
IMG_5762,85.188,171.099,208.612,-10.2337
IMG_5763,84.766,168.118,210.496,-4.88
IMG_5764,85.801,174.564,202.137,-6.5408
IMG_5765,84.746,168.068,211.241,-8.7618
IMG_5766,86.091,171.14,211.073,-8.048
IMG_5767,86.173,173.58,207.241,-9.188
IMG_5768,85.314,167.401,212.482,-8.9627
IMG_5769,84.023,164.498,212.904,-3.4812
IMG_5770,83.087,159.47,215.975,-4.3823
IMG_5771,82.944,159.969,214.845,-2.5881
IMG_5772,83.838,162.867,213.262,-2.3979
IMG_5773,83.918,161.788,214.478,-2.9121
IMG_5774,82.078,158.151,214.351,-2.3867
IMG_5775,82.066,156.638,215.626,-2.5242
IMG_5776,83.917,163.772,212.5,-2.135
IMG_5777,86.445,167.986,213.903,-6.6787
IMG_5778,84.42,166.693,210.893,-9.5708
IMG_5779,83.757,166.021,209.877,-4.0237
IMG_5780,83.184,165.207,209.427,-3.1875
IMG_5781,82.727,163.399,211.093,-3.1692
IMG_5782,83.464,165.091,210.633,-2.1782
IMG_5783,82.954,165.929,207.327,-5.2755
IMG_5784,82.21,162.233,210.489,-4.641
IMG_5785,83.852,167.104,209.239,-3.3872
IMG_5786,81.822,162.359,209.003,-5.0728
IMG_5787,82.88,166.611,206.996,-6.1961
IMG_5788,84.386,170.759,206.102,-4.8936
IMG_5789,84.03,133.068,232.47,-7.4895
IMG_5790,84.574,85.295,253.779,-4.0229
IMG_5791,85.71,71.772,254.826,-1.5643
IMG_5792,85.422,71.57,254.76,-1.8071
IMG_5793,85.411,73.55,254.765,-1.873
IMG_5794,84.965,77.817,254.807,-1.7742
IMG_5795,84.32,78.903,254.665,-1.8076
IMG_5796,84.178,81.576,254.507,-1.6452
IMG_5797,84.192,82.583,254.391,-1.5167
IMG_5798,84.296,79.79,254.619,-1.8349
IMG_5799,84.017,80.894,254.627,-1.7996
IMG_5800,83.714,83.249,254.479,-1.889
IMG_5801,83.506,85.04,254.3,-1.8894
IMG_5802,83.243,84.583,254.238,-2.1251
IMG_5803,82.974,87.07,253.979,-2.1641
IMG_5804,82.761,90.818,253.655,-1.9995
IMG_5805,82.171,95.592,252.865,-2.1451
IMG_5806,82.235,97.79,252.495,-2.1205
IMG_5807,82.043,104.876,250.404,-2.2635
IMG_5808,81.307,105.285,249.807,-2.3545
IMG_5809,78.812,108.272,248.715,-2.4314
IMG_5810,78.843,119.55,242.361,-2.2692
IMG_5811,78.824,122.824,240.028,-2.1274
IMG_5812,78.98,122.891,240.26,-2.2046
IMG_5813,78.652,120.89,241.282,-1.8214
IMG_5814,78.999,120.708,241.547,-1.9862
IMG_5815,78.567,123.645,239.099,-1.9483
IMG_5816,77.809,125.031,236.445,-1.9803
IMG_5817,76.755,123.198,236.675,-1.5238
IMG_5818,76.733,122.474,237.273,-1.7709
IMG_5819,76.701,120.186,239.079,-1.4496
IMG_5820,75.9,119.088,238.682,-1.2426
IMG_5821,75.144,118.799,238.665,-1.4584
IMG_5822,76.054,124.881,233.853,-1.6262
IMG_5823,75.708,127.211,231.541,-1.7258
IMG_5824,77.649,136.22,225.009,-1.5969
IMG_5825,79.35,143.363,220.829,-2.7179
IMG_5826,80.634,141.885,225.146,-3.6395
IMG_5827,78.317,133.353,229.567,-1.6865
IMG_5828,76.96,134.131,226.43,-1.6831
IMG_5829,78.31,144.752,217.057,-2.9173
IMG_5830,76.749,134.639,225.696,-1.8618
IMG_5831,75.596,129.538,228.236,-1.5107
IMG_5832,74.508,124.973,231.044,-1.2313
IMG_5833,74.557,126.067,230.702,-1.0392
IMG_5834,73.686,122.955,233.132,-0.8686
IMG_5835,74.123,122.362,233.361,-1.1858
IMG_5836,70.782,124.774,227.276,-1.1273
IMG_5837,72.137,126.707,227.562,-1.1543
IMG_5838,84.028,175.377,184.045,-8.5791
IMG_5839,83.396,173.281,188.599,-5.5457
IMG_5840,84.257,181.574,164.696,-10.594
IMG_5841,85.491,186.075,156.942,-15.7874
IMG_5842,84.686,183.258,166.092,-17.1266
IMG_5843,83.066,173.074,188.193,-14.9776
IMG_5844,81.611,162.173,202.612,-7.3859
IMG_5845,81.859,163.803,194.865,-8.7729
IMG_5846,79.278,146.957,216.435,-4.2414
IMG_5847,77.721,137.662,223.953,-1.7478
IMG_5848,77.409,132.686,228.464,-1.2013
IMG_5849,79.761,150.136,211.364,-4.9659
IMG_5850,78.228,134.71,227.687,-0.5751
IMG_5851,75.163,122.342,235.556,-0.5966
IMG_5852,75.418,125.567,232.946,-0.4703
IMG_5853,76.069,126.705,232.749,-0.205
IMG_5854,75.566,125.292,233.524,0.06
IMG_5855,75.821,127.271,231.446,-0.1637
IMG_5856,76.292,127.3,232.447,0.3147
IMG_5857,76.829,132.831,226.77,0.3138
IMG_5858,75.231,123.739,234.556,0.3388
IMG_5859,73.855,119.253,238.04,0.5294
IMG_5860,70.669,119.136,235.818,0.5171
IMG_5861,68.765,119.493,234.032,0.8047
IMG_5862,68.711,118.965,234.57,0.4838
IMG_5863,69.766,119.783,235.141,0.3901
IMG_5864,70.256,117.384,237.444,0.1654
IMG_5865,70.367,117.796,237.842,-0.0161
IMG_5866,70.881,118.1,236.391,0.0232
IMG_5867,69.605,121.185,232.799,0.1486
IMG_5868,83.119,111.133,246.81,-1.385
IMG_5869,83.502,102.656,249.829,-1.5425
IMG_5870,83.582,101.609,250.575,-1.7058
IMG_5871,83.2,106.425,249.243,-1.3886
IMG_5872,83.372,108.333,248.666,-1.8435
IMG_5873,83.107,107.448,249.136,-1.5761
IMG_5874,83.544,105.619,249.921,-1.7032
IMG_5875,83.024,113.445,246.481,-1.7396
IMG_5876,82.527,114.405,245.469,-1.634
IMG_5877,82.391,124.44,241.113,-2.014
IMG_5878,82.465,116.687,245.228,-2.0426
IMG_5879,82.372,115.608,246.223,-1.9605
IMG_5880,81.908,131.577,235.842,-1.7779
IMG_5881,81.99,114.956,245.225,-1.5335
IMG_5882,81.076,114.447,245.343,-1.7863
IMG_5883,81.079,109.825,247.625,-1.0531
IMG_5884,81.254,112.832,246.499,-0.9796
IMG_5885,80.602,120.155,242.223,-1.0779
IMG_5886,81.164,125.519,239.649,-1.1988
IMG_5887,81.652,128.343,238.131,-1.1949
IMG_5888,81.017,140.897,228.486,-1.1823
IMG_5889,80.638,139.536,229.405,-0.7113
IMG_5890,79.643,139.391,227.28,-1.0143
IMG_5891,78.636,133.624,230.077,-1.0696
IMG_5892,78.663,138.261,224.717,-0.9659
IMG_5893,76.378,127.088,233.689,-1.039
IMG_5894,77.719,125.117,236.037,-0.7047
IMG_5895,77.989,130.235,232.342,-1.5824
IMG_5896,76.308,125.506,233.661,-1.3931
IMG_5897,75.612,123.714,234.242,-0.9967
IMG_5898,74.274,121.072,235.97,-0.7558
IMG_5899,74.053,122.77,233.875,-0.8963
IMG_5900,74.065,122.384,233.694,-0.8195
IMG_5901,73.936,122.42,233.953,-0.8986
IMG_5902,73.456,123.344,232.861,-0.872
IMG_5903,73.994,126.27,229.811,-0.8944
IMG_5904,75.372,130.701,227.731,-0.9336
IMG_5905,76.552,138.491,220.363,-1.6548
IMG_5906,76.473,132.487,226.509,-1.4683
IMG_5907,75.665,130.759,227.632,-1.8155
IMG_5908,74.064,127.388,229.928,-1.6011
IMG_5909,75.621,133.165,225.629,-1.5605
IMG_5910,73.777,125.065,231.199,-1.4618
IMG_5911,74.141,126.877,230.072,-1.3764
IMG_5912,73.005,123.242,232.026,-1.0132
IMG_5913,72.914,125.478,230.874,-0.9579
IMG_5914,74.654,127.378,230.321,-0.4249
IMG_5915,74.357,125.281,232.041,-0.6764
IMG_5916,75.299,125.629,232.2,-0.9416
IMG_5917,83.393,116.19,246.343,-1.7597
IMG_5918,83.652,109.672,248.159,-2.3379
IMG_5919,83.315,112.626,247.567,-1.1502
IMG_5920,83.304,110.123,248.797,-1.1518
IMG_5921,83.637,113.569,246.626,-1.1573
IMG_5922,83.914,131.295,237.709,-1.3246
IMG_5923,83.378,119.282,244.563,-1.1614
IMG_5924,83.204,114.515,246.73,-1.9422
IMG_5925,83.338,121.12,242.78,-2.5115
IMG_5926,83.339,129.769,239.125,-1.7291
IMG_5927,82.613,117.906,245.447,-1.8269
IMG_5928,82.413,117.907,245.288,-1.1683
IMG_5929,83.212,135.889,235.211,-1.9665
IMG_5930,82.291,120.724,243.978,-1.8677
IMG_5931,82.002,120.784,243.652,-2.0309
IMG_5932,81.643,130.642,236.452,-1.9046
IMG_5933,81.419,130.273,236.415,-1.2388
IMG_5934,81.86,145.224,223.961,-1.647
IMG_5935,81.639,140.76,228.366,-1.9073
IMG_5936,81.93,146.211,223.692,-1.752
IMG_5937,81.768,153.715,217.097,-1.504
IMG_5938,81.909,164.242,203.902,-1.5064
IMG_5939,81.252,154.88,213.51,-1.2681
IMG_5940,81.134,155.927,211.199,-1.7146
IMG_5941,81.148,156.321,211.096,-1.738
IMG_5942,81.808,171.351,186.771,-1.4182
IMG_5943,82.06,171.694,184.801,-1.2492
IMG_5944,80.842,161.884,202.795,-1.3891
IMG_5945,80.606,163.612,198.723,-1.459
IMG_5946,80.524,166.662,197.069,-1.2695
IMG_5947,80.591,166.78,194.51,-1.3681
IMG_5948,80.363,167.474,188.794,-1.1691
IMG_5949,80.333,163.466,196.78,-1.0991
IMG_5950,79.545,157.495,205.291,-1.1011
IMG_5951,78.47,147.062,215.929,-1.4691
IMG_5952,78.561,149.271,213.386,-1.6348
IMG_5953,78.632,149.552,214.471,-1.3995
IMG_5954,78.217,145.487,218.462,-1.4587
IMG_5955,78.873,151.849,212.478,-1.4509
IMG_5956,79.094,155.024,208.529,-1.2228
IMG_5957,78.901,151.995,211.967,-1.2081
IMG_5958,78.195,147.474,216.045,-1.1055
IMG_5959,78.679,150.719,212.994,-1.4766
IMG_5960,78.605,152.775,210.468,-1.1026
IMG_5961,79.187,156.489,206.176,-0.8389
IMG_5962,79.748,162.581,197.358,-0.8811
IMG_5963,79.52,163.055,198.534,-1.0676
IMG_5964,79.172,158.252,204.393,-0.7021
IMG_5965,79.293,157.937,204.682,-0.778
IMG_5966,85.404,165.346,213.373,-5.3444
IMG_5967,85.227,163.037,214.391,-4.5427
IMG_5968,85.514,175.718,202.903,-3.0894
IMG_5969,85.296,176.759,203.034,-3.3679
IMG_5970,84.595,152.855,223.822,-3.0248
IMG_5971,84.943,169.337,209.581,-2.8036
IMG_5972,85.34,176.915,202.024,-4.8754
IMG_5973,85.349,179.441,198.425,-6.0312
IMG_5974,85.582,186.939,187.113,-4.9178
IMG_5975,85.107,181.984,193.938,-5.4252
IMG_5976,85.024,177.161,198.904,-5.6006
IMG_5977,85.067,179.583,190.68,-5.2955
IMG_5978,85.322,187.602,174.015,-8.5756
IMG_5979,86.084,196.546,157.15,-8.9318
IMG_5980,85.943,197.097,158.357,-8.299
IMG_5981,85.367,194.216,158.259,-7.3294
IMG_5982,85.08,194.796,155.125,-6.9292
IMG_5983,84.988,193.623,152.984,-6.5872
IMG_5984,84.81,193.814,146.96,-6.7147
IMG_5985,84.588,192.373,153.39,-5.973
IMG_5986,84.258,190.97,156.056,-6.0991
IMG_5987,85.024,192.869,130.984,-5.7825
IMG_5988,84.411,190.883,132.143,-6.0197
IMG_5989,83.95,191.178,136.477,-5.1452
IMG_5990,83.846,189.931,137.504,-5.2902
IMG_5991,83.504,188.705,135.679,-6.3156
IMG_5992,83.7,189.492,136.528,-6.1434
IMG_5993,83.039,187.875,142.356,-6.2241
IMG_5994,82.795,187.282,142.412,-5.8474
IMG_5995,82.775,187.2,139.668,-6.0011
IMG_5996,82.775,187.634,142.078,-6.2299
IMG_5997,82.606,185.819,149.723,-5.8509
IMG_5998,82.341,185.594,147.839,-5.7932
IMG_5999,82.238,186.127,147.164,-5.663
IMG_6000,82.36,185.724,150.992,-5.5723
IMG_6001,82.357,185.086,145.102,-5.4215
IMG_6002,82.133,185.631,147.306,-4.4187
IMG_6003,82.156,185.696,147.26,-4.7978
IMG_6004,81.671,183.355,161.292,-4.2842
IMG_6005,81.493,181.455,165.503,-3.9964
IMG_6006,81.289,180.861,166.631,-3.7484
IMG_6007,81.399,180.811,169.973,-3.7273
