Year,Month,Day,Time,Min,Sec,Absolute humidity (g/m^3),Humidity (%),Temperature (C) ,Radiation(Ldown-Lup)(Wm^2),Dew point temperature (C) 
2022,2,13,23,40,0,11.33873093,94,14,1.0418,13.04943543
2022,2,13,23,50,0,11.26933256,94,13.9,1.0929,12.95018023
2022,2,14,0,0,0,11.13164123,94,13.7,1.0877,12.75166897
2022,2,14,0,10,0,11.06334498,94,13.6,0.6513,12.6524129
2022,2,14,0,20,0,11.06334498,94,13.6,0.7046,12.6524129
2022,2,14,0,30,0,11.06334498,94,13.6,0.6901,12.6524129
2022,2,14,0,40,0,10.99541284,94,13.5,0.5459,12.55315654
2022,2,14,0,50,0,10.99541284,94,13.5,0.1514,12.55315654
2022,2,14,1,0,0,10.99541284,94,13.5,0.6029,12.55315654
2022,2,14,1,10,0,10.92784318,94,13.4,0.6882,12.45389989
2022,2,14,1,20,0,10.99541284,94,13.5,0.8121,12.55315654
2022,2,14,1,30,0,10.99541284,94,13.5,1.1964,12.55315654
2022,2,14,1,40,0,10.99541284,94,13.5,0.8099,12.55315654
2022,2,14,1,50,0,10.92784318,94,13.4,0.9775,12.45389989
2022,2,14,2,0,0,10.92784318,94,13.4,0.9202,12.45389989
2022,2,14,2,10,0,10.92784318,94,13.4,0.9162,12.45389989
2022,2,14,2,20,0,10.92784318,94,13.4,1.2016,12.45389989
2022,2,14,2,30,0,10.92784318,94,13.4,0.9833,12.45389989
2022,2,14,2,40,0,10.92784318,94,13.4,0.8733,12.45389989
2022,2,14,2,50,0,10.92784318,94,13.4,0.9272,12.45389989
2022,2,14,3,0,0,10.92784318,94,13.4,0.9779,12.45389989
2022,2,14,3,10,0,10.92784318,94,13.4,0.9815,12.45389989
2022,2,14,3,20,0,10.92784318,94,13.4,1.1638,12.45389989
2022,2,14,3,30,0,10.92784318,94,13.4,0.9828,12.45389989
2022,2,14,22,10,0,8.969025877,73,14.3,-32.5157,9.526734525
2022,2,14,22,20,0,8.884791238,71,14.6,-31.6691,9.401881676
2022,2,14,22,30,0,8.900461959,72,14.4,-30.8108,9.417746192
2022,2,14,22,40,0,8.914263986,73,14.2,-30.4936,9.430442138
2022,2,14,22,50,0,8.846162509,72,14.3,-31.12,9.321613035
2022,2,14,23,0,0,8.900461959,72,14.4,-30.0261,9.417746192
2022,2,14,23,10,0,8.830674709,71,14.5,-30.2762,9.305911208
2022,2,14,23,20,0,8.687386972,69,14.7,-29.3481,9.073404714
2022,2,14,23,30,0,8.561482813,68,14.7,-29.2523,8.857100761
2022,2,14,23,40,0,8.539075512,67,14.9,-30.0704,8.828590737
2022,2,14,23,50,0,8.591235753,67,15,-29.3088,8.92389604
2022,2,15,0,0,0,8.643672153,67,15.1,-29.4941,9.019199573
2022,2,15,0,10,0,8.591235753,67,15,-29.1999,8.92389604
2022,2,15,0,20,0,8.539075512,67,14.9,-29.0635,8.828590737
2022,2,15,0,30,0,8.613864697,68,14.8,-28.9447,8.952577215
2022,2,15,0,40,0,8.561482813,68,14.7,-29.088,8.857100761
2022,2,15,0,50,0,8.435578654,67,14.7,-29.4705,8.637974817
2022,2,15,1,0,0,8.233841254,65,14.8,-28.9909,8.285900318
2022,2,15,1,10,0,8.206553555,64,15,-29.0973,8.247220217
2022,2,15,1,20,0,8.029279959,63,14.9,-28.5291,7.920826701
2022,2,15,1,30,0,8.156728847,64,14.9,-28.6209,8.152430764
2022,2,15,1,40,0,8.156728847,64,14.9,-28.7205,8.152430764
2022,2,15,1,50,0,8.107166774,64,14.8,-26.676,8.057639354
2022,2,15,2,0,0,8.233841254,65,14.8,-24.2004,8.285900318
2022,2,15,2,10,0,8.360515735,66,14.8,-26.2299,8.511085934
2022,2,15,2,20,0,8.435578654,67,14.7,-25.4275,8.637974817
2022,2,15,2,30,0,8.435578654,67,14.7,-24.0859,8.637974817
2022,2,15,2,40,0,8.509377524,68,14.6,-20.9469,8.761622596
2022,2,15,2,50,0,8.634515429,69,14.6,-16.8925,8.977761015
2022,2,15,3,0,0,8.509377524,68,14.6,-7.4262,8.761622596
2022,2,15,3,10,0,8.509377524,68,14.6,-4.0281,8.761622596
2022,2,15,3,20,0,8.687386972,69,14.7,-3.2846,9.073404714
2022,2,15,3,30,0,8.687386972,69,14.7,1.703,9.073404714
2022,2,15,19,30,0,10.77313481,83,15.2,-1.4694,12.33214461
2022,2,15,19,40,0,10.70783267,83,15.1,-1.1337,12.23437278
2022,2,15,19,50,0,10.77313481,83,15.2,-1.4016,12.33214461
2022,2,15,20,0,0,10.77313481,83,15.2,-2.0409,12.33214461
2022,2,15,20,10,0,10.64333801,82,15.2,-1.6363,12.14780602
2022,2,15,20,20,0,10.64333801,82,15.2,-2.7061,12.14780602
2022,2,15,20,30,0,10.77313481,83,15.2,-4.6098,12.33214461
2022,2,15,20,40,0,10.77313481,83,15.2,-11.6122,12.33214461
2022,2,15,20,50,0,10.70783267,83,15.1,-4.521,12.23437278
2022,2,15,21,0,0,10.77313481,83,15.2,-3.4303,12.33214461
2022,2,15,21,10,0,10.83878209,83,15.3,-1.987,12.42991558
2022,2,15,21,20,0,10.77339319,82,15.4,-1.5398,12.34306222
2022,2,15,21,30,0,10.77339319,82,15.4,-0.7844,12.34306222
2022,2,15,21,40,0,10.83893601,82,15.5,-0.7601,12.44068895
2022,2,15,21,50,0,10.77339319,82,15.4,-4.0957,12.34306222
2022,2,15,22,0,0,10.83893601,82,15.5,-2.1556,12.44068895
2022,2,15,22,10,0,10.97111815,83,15.5,-1.4213,12.62545495
2022,2,15,22,20,0,10.90477603,83,15.4,-7.1133,12.52768569
2022,2,15,22,30,0,10.97111815,83,15.5,-0.242,12.62545495
2022,2,15,22,40,0,10.97111815,83,15.5,0.0107,12.62545495
2022,2,15,22,50,0,11.1033003,84,15.5,-0.4111,12.80827319
2022,2,15,23,0,0,11.1033003,84,15.5,-5.8766,12.80827319
2022,2,15,23,10,0,11.16754172,85,15.4,0.1179,12.89113707
2022,2,15,23,20,0,11.09995757,85,15.3,0.3366,12.79308618
2022,2,15,23,30,0,11.16754172,85,15.4,-0.3242,12.89113707
2022,2,15,23,40,0,11.29892456,86,15.4,0.0567,13.07005053
2022,2,15,23,50,0,11.29892456,86,15.4,0.3124,13.07005053
2022,2,16,0,0,0,11.2305453,86,15.3,0.5976,12.97186128
2022,2,16,0,10,0,11.29232203,87,15.2,0.8568,13.05049058
2022,2,16,0,20,0,11.21550216,88,14.9,0.5791,12.93013998
2022,2,16,0,30,0,11.20547015,89,14.7,1.3045,12.90583839
2022,2,16,0,40,0,11.31818871,91,14.5,1.4204,13.04830908
2022,2,16,0,50,0,11.24919498,91,14.4,1.3748,12.94944319
2022,2,16,1,0,0,11.31818871,91,14.5,1.39,13.04830908
2022,2,16,1,10,0,11.31818871,91,14.5,1.4563,13.04830908
2022,2,16,1,20,0,11.3728125,92,14.4,1.4009,13.11669355
2022,2,16,1,30,0,11.3728125,92,14.4,1.5531,13.11669355
2022,2,16,1,40,0,11.3728125,92,14.4,1.4717,13.11669355
2022,2,16,1,50,0,11.31818871,91,14.5,1.4499,13.04830908
2022,2,16,2,0,0,11.26241143,90,14.6,1.6584,12.97803669
2022,2,16,2,10,0,11.33137431,90,14.7,1.6951,13.07676998
2022,2,16,2,20,0,11.27402879,89,14.8,1.7226,13.00443821
2022,2,16,2,30,0,11.21550216,88,14.9,1.8202,12.93013998
2022,2,16,2,40,0,11.14735431,88,14.8,1.7868,12.83167495
2022,2,16,2,50,0,11.21550216,88,14.9,1.9252,12.93013998
2022,2,16,3,0,0,11.21550216,88,14.9,1.878,12.93013998
2022,2,16,3,10,0,11.02755634,86,15,2.0179,12.67728935
2022,2,16,3,20,0,11.02755634,86,15,2.0845,12.67728935
2022,2,16,3,30,0,10.96060439,86,14.9,2.083,12.57909731
2022,2,16,23,0,0,11.03562081,81,16,-16.0657,12.74132954
2022,2,16,23,10,0,10.96915581,81,15.9,-21.9438,12.64385158
2022,2,16,23,20,0,10.96915581,81,15.9,-25.3734,12.64385158
2022,2,16,23,30,0,10.96915581,81,15.9,-23.9763,12.64385158
2022,2,16,23,40,0,11.03562081,81,16,-24.998,12.74132954
2022,2,16,23,50,0,10.89937858,80,16,-24.8397,12.55180321
2022,2,17,0,0,0,11.10243464,81,16.1,-25.5958,12.83880653
2022,2,17,0,10,0,11.10243464,81,16.1,-25.2101,12.83880653
2022,2,17,0,20,0,11.03562081,81,16,-24.6661,12.74132954
2022,2,17,0,30,0,11.17186304,82,16,-24.3029,12.92880898
2022,2,17,0,40,0,11.03562081,81,16,-22.0926,12.74132954
2022,2,17,0,50,0,11.10243464,81,16.1,-16.3529,12.83880653
2022,2,17,1,0,0,11.03170256,80,16.2,-21.2172,12.74646469
2022,2,17,1,10,0,11.03170256,80,16.2,-26.3341,12.74646469
2022,2,17,1,20,0,10.9596553,79,16.3,-27.766,12.6517302
2022,2,17,1,30,0,11.03170256,80,16.2,-27.9928,12.74646469
2022,2,17,1,40,0,11.03562081,81,16,-26.9808,12.74132954
2022,2,17,1,50,0,11.10457749,82,15.9,-26.9833,12.83118679
2022,2,17,2,0,0,11.10457749,82,15.9,-25.88,12.83118679
2022,2,17,2,10,0,11.03764354,82,15.8,-16.7032,12.7335637
2022,2,17,2,20,0,11.23999916,83,15.9,-16.3328,13.01652343
2022,2,17,2,30,0,11.23999916,83,15.9,-11.847,13.01652343
2022,2,17,2,40,0,11.30810527,83,16,-7.187,13.11428841
2022,2,17,2,50,0,11.30810527,83,16,-12.8556,13.11428841
2022,2,17,3,0,0,11.17186304,82,16,-16.7196,12.92880898
2022,2,17,3,10,0,11.17186304,82,16,-23.7323,12.92880898
2022,2,17,3,20,0,11.30810527,83,16,-25.6006,13.11428841
2022,2,17,3,30,0,11.23999916,83,15.9,-26.7515,13.01652343
2022,2,17,19,30,0,11.34295105,89,14.9,-0.726,13.1030375
2022,2,17,19,40,0,11.27402879,89,14.8,0.1141,13.00443821
2022,2,17,19,50,0,11.20547015,89,14.7,-0.4185,12.90583839
2022,2,17,20,0,0,11.20547015,89,14.7,-0.3041,12.90583839
2022,2,17,20,10,0,11.20547015,89,14.7,-0.0676,12.90583839
2022,2,17,20,20,0,11.20547015,89,14.7,-0.3981,12.90583839
2022,2,17,20,30,0,11.13727352,89,14.6,-0.4471,12.80723802
2022,2,17,20,40,0,11.13727352,89,14.6,-0.3436,12.80723802
2022,2,17,20,50,0,11.20547015,89,14.7,-0.3129,12.90583839
2022,2,17,21,0,0,11.13727352,89,14.6,-0.6892,12.80723802
2022,2,17,21,10,0,11.13727352,89,14.6,-0.2427,12.80723802
2022,2,17,21,20,0,11.13727352,89,14.6,-0.1285,12.80723802
2022,2,17,21,30,0,11.26241143,90,14.6,-0.1265,12.97803669
2022,2,17,21,40,0,11.33137431,90,14.7,0.0576,13.07676998
2022,2,17,21,50,0,11.33137431,90,14.7,0.222,13.07676998
2022,2,17,22,0,0,11.38754933,91,14.6,0.0053,13.14717452
2022,2,17,22,10,0,11.38754933,91,14.6,0.3317,13.14717452
2022,2,17,22,20,0,11.45727847,91,14.7,0.7454,13.24603952
2022,2,17,22,30,0,11.38754933,91,14.6,0.1755,13.14717452
2022,2,17,22,40,0,11.38754933,91,14.6,0.3354,13.14717452
2022,2,17,22,50,0,11.38754933,91,14.6,0.395,13.14717452
2022,2,17,23,0,0,11.45727847,91,14.7,0.4472,13.24603952
2022,2,17,23,10,0,11.45727847,91,14.7,0.3705,13.24603952
2022,2,17,23,20,0,11.45727847,91,14.7,0.4138,13.24603952
2022,2,17,23,30,0,11.45727847,91,14.7,0.5702,13.24603952
2022,2,17,23,40,0,11.45727847,91,14.7,0.5256,13.24603952
2022,2,17,23,50,0,11.45727847,91,14.7,0.3289,13.24603952
2022,2,18,0,0,0,11.38754933,91,14.6,0.5267,13.14717452
2022,2,18,0,10,0,11.52737776,91,14.8,0.8201,13.34490408
2022,2,18,0,20,0,11.52737776,91,14.8,0.7859,13.34490408
2022,2,18,0,30,0,11.58318263,92,14.7,0.8571,13.41368133
2022,2,18,0,40,0,11.44256441,92,14.5,0.2626,13.21568986
2022,2,18,0,50,0,11.44256441,92,14.5,0.5183,13.21568986
2022,2,18,1,0,0,11.63782514,93,14.6,0.5405,13.48060372
2022,2,18,1,10,0,11.56694011,93,14.5,0.3836,13.38147847
2022,2,18,1,20,0,11.51268724,92,14.6,0.6907,13.31468579
2022,2,18,1,30,0,11.51268724,92,14.6,0.7286,13.31468579
2022,2,18,1,40,0,11.56694011,93,14.5,0.6256,13.38147847
2022,2,18,1,50,0,11.56694011,93,14.5,0.7562,13.38147847
2022,2,18,2,0,0,11.49643003,93,14.4,1.2504,13.28235287
2022,2,18,2,10,0,11.49643003,93,14.4,1.1527,13.28235287
2022,2,18,2,20,0,11.49643003,93,14.4,1.1333,13.28235287
2022,2,18,2,30,0,11.42629324,93,14.3,1.033,13.18322693
2022,2,18,2,40,0,11.42629324,93,14.3,1.0449,13.18322693
2022,2,18,2,50,0,11.42629324,93,14.3,1.0671,13.18322693
2022,2,18,3,0,0,11.42629324,93,14.3,1.2128,13.18322693
2022,2,18,3,10,0,11.35652809,93,14.2,1.1225,13.08410066
2022,2,18,3,20,0,11.35652809,93,14.2,0.9002,13.08410066
2022,2,18,3,30,0,11.35652809,93,14.2,0.7609,13.08410066
2022,2,18,19,30,0,12.40583493,95,15.3,1.4035,14.50344429
2022,2,18,19,40,0,12.48137016,95,15.4,1.6753,14.60282289
2022,2,18,19,50,0,12.48137016,95,15.4,1.569,14.60282289
2022,2,18,20,0,0,12.55730391,95,15.5,1.6381,14.70220125
2022,2,18,20,10,0,12.55730391,95,15.5,1.6694,14.70220125
2022,2,18,20,20,0,12.63363794,95,15.6,1.6436,14.80157937
2022,2,18,20,30,0,12.63363794,95,15.6,1.7478,14.80157937
2022,2,18,20,40,0,12.710374,95,15.7,1.8958,14.90095725
2022,2,18,20,50,0,12.78751385,95,15.8,1.9695,15.00033489
2022,2,18,21,0,0,12.78751385,95,15.8,2.2266,15.00033489
2022,2,18,21,10,0,12.86505928,95,15.9,2.25,15.09971228
2022,2,18,21,20,0,12.86505928,95,15.9,1.891,15.09971228
2022,2,18,21,30,0,12.86505928,95,15.9,1.9782,15.09971228
2022,2,18,21,40,0,12.78751385,95,15.8,2.019,15.00033489
2022,2,18,21,50,0,12.78751385,95,15.8,2.1127,15.00033489
2022,2,18,22,0,0,12.78751385,95,15.8,2.1712,15.00033489
2022,2,18,22,10,0,12.78751385,95,15.8,1.8032,15.00033489
2022,2,18,22,20,0,12.710374,95,15.7,1.7014,14.90095725
2022,2,18,22,30,0,12.710374,95,15.7,1.6799,14.90095725
2022,2,18,22,40,0,12.78751385,95,15.8,1.9165,15.00033489
2022,2,18,22,50,0,12.78751385,95,15.8,1.8759,15.00033489
2022,2,18,23,0,0,13.00048096,96,15.9,1.8447,15.26268176
2022,2,18,23,10,0,13.07925429,96,16,1.8955,15.36218559
2022,2,18,23,20,0,13.07925429,96,16,2.0148,15.36218559
2022,2,18,23,30,0,13.31806213,96,16.3,2.337,15.66069592
2022,2,18,23,40,0,13.64234548,96,16.7,2.7715,16.05870701
2022,2,18,23,50,0,13.64234548,96,16.7,2.9217,16.05870701
2022,2,19,0,0,0,13.64234548,96,16.7,3.1416,16.05870701
2022,2,19,0,10,0,13.56063991,96,16.6,3.0791,15.95920453
2022,2,19,0,20,0,13.56063991,96,16.6,2.6282,15.95920453
2022,2,19,0,30,0,13.47935873,96,16.5,2.4226,15.85970185
2022,2,19,0,40,0,13.47935873,96,16.5,2.7354,15.85970185
2022,2,19,0,50,0,13.39850008,96,16.4,2.4229,15.76019898
2022,2,19,1,0,0,12.86505928,95,15.9,2.4549,15.09971228
2022,2,19,1,10,0,12.7666236,96,15.6,2.067,14.96416911
2022,2,19,1,20,0,12.68948605,96,15.5,1.8077,14.86466451
2022,2,19,1,30,0,12.612753,96,15.4,1.9422,14.76515971
2022,2,19,1,40,0,12.7666236,96,15.6,1.94,14.96416911
2022,2,19,1,50,0,13.00048096,96,15.9,2.1878,15.26268176
2022,2,19,2,0,0,12.92211926,96,15.8,2.4162,15.16317773
2022,2,19,2,10,0,12.84416741,96,15.7,1.8953,15.06367352
2022,2,19,2,20,0,12.7666236,96,15.6,1.9001,14.96416911
2022,2,19,2,30,0,12.612753,96,15.4,1.9496,14.76515971
2022,2,19,2,40,0,12.53642266,96,15.3,2.1355,14.66565473
2022,2,19,2,50,0,12.46049328,96,15.2,1.9559,14.56614955
2022,2,19,3,0,0,12.46049328,96,15.2,1.7958,14.56614955
2022,2,19,3,10,0,12.612753,96,15.4,1.9928,14.76515971
2022,2,19,3,20,0,12.7666236,96,15.6,2.1551,14.96416911
2022,2,19,3,30,0,12.92211926,96,15.8,2.2284,15.16317773
2022,2,19,19,30,0,9.882253256,91,12.3,-1.0792,10.87315783
2022,2,19,19,40,0,9.713008051,90,12.2,-0.5913,10.60829039
2022,2,19,19,50,0,9.713008051,90,12.2,-0.9974,10.60829039
2022,2,19,20,0,0,9.713008051,90,12.2,-1.055,10.60829039
2022,2,19,20,10,0,9.773657066,90,12.3,-0.6322,10.70703547
2022,2,19,20,20,0,9.713008051,90,12.2,-1.2295,10.60829039
2022,2,19,20,30,0,9.713008051,90,12.2,-0.3045,10.60829039
2022,2,19,20,40,0,9.759938434,91,12.1,-0.2664,10.67540623
2022,2,19,20,50,0,9.759938434,91,12.1,-0.7666,10.67540623
2022,2,19,21,0,0,9.759938434,91,12.1,-0.7212,10.67540623
2022,2,19,21,10,0,9.638941489,91,11.9,-0.4522,10.47765287
2022,2,19,21,20,0,9.638941489,91,11.9,-0.6266,10.47765287
2022,2,19,21,30,0,9.638941489,91,11.9,-0.7419,10.47765287
2022,2,19,21,40,0,9.638941489,91,11.9,-0.4387,10.47765287
2022,2,19,21,50,0,9.638941489,91,11.9,-0.1925,10.47765287
2022,2,19,22,0,0,9.578933495,91,11.8,-0.651,10.37877553
2022,2,19,22,10,0,9.51925051,91,11.7,-0.4875,10.27989775
2022,2,19,22,20,0,9.51925051,91,11.7,-0.2224,10.27989775
2022,2,19,22,30,0,9.51925051,91,11.7,-0.5876,10.27989775
2022,2,19,22,40,0,9.459891058,91,11.6,0.061,10.18101952
2022,2,19,22,50,0,9.459891058,91,11.6,-0.1038,10.18101952
2022,2,19,23,0,0,9.623857658,92,11.7,-0.067,10.44364538
2022,2,19,23,10,0,9.504159753,92,11.5,0.1318,10.24563049
2022,2,19,23,20,0,9.504159753,92,11.5,-0.1087,10.24563049
2022,2,19,23,30,0,9.444797722,92,11.4,-0.1282,10.14662246
2022,2,19,23,40,0,9.385758336,92,11.3,-0.7782,10.04761404
2022,2,19,23,50,0,9.444797722,92,11.4,-0.544,10.14662246
2022,2,20,0,0,0,9.283739224,91,11.3,-0.1206,9.884382209
2022,2,20,0,10,0,9.342136878,91,11.4,0.0375,9.983261755
2022,2,20,0,20,0,9.283739224,91,11.3,-0.216,9.884382209
2022,2,20,0,30,0,9.283739224,91,11.3,-0.4591,9.884382209
2022,2,20,0,40,0,9.225659252,91,11.2,-0.6739,9.785502222
2022,2,20,0,50,0,9.167895514,91,11.1,-1.2519,9.686621795
2022,2,20,1,0,0,9.010331766,90,11,-0.259,9.423311108
2022,2,20,1,10,0,9.010331766,90,11,-0.8757,9.423311108
2022,2,20,1,20,0,8.953824029,90,10.9,-0.606,9.32455964
2022,2,20,1,30,0,9.110446564,91,11,-1.741,9.587740927
2022,2,20,1,40,0,9.110446564,91,11,-1.5027,9.587740927
2022,2,20,1,50,0,9.110446564,91,11,-1.0381,9.587740927
2022,2,20,2,0,0,9.010331766,90,11,-1.1906,9.423311108
2022,2,20,2,10,0,8.953824029,90,10.9,-1.2276,9.32455964
2022,2,20,2,20,0,9.067149409,90,11.1,-2.1402,9.522062085
2022,2,20,2,30,0,8.953824029,90,10.9,-2.3031,9.32455964
2022,2,20,2,40,0,8.910216969,89,11,-1.2741,9.257263561
2022,2,20,2,50,0,9.010331766,90,11,-0.7119,9.423311108
2022,2,20,3,0,0,8.953824029,90,10.9,-1.4639,9.32455964
2022,2,20,3,10,0,8.841732605,90,10.7,-1.053,9.12705523
2022,2,20,3,20,0,8.536844654,88,10.5,-1.7811,8.597116889
2022,2,20,3,30,0,8.536844654,88,10.5,-1.5462,8.597116889
2022,2,20,19,30,0,7.810573264,88,9.1,-2.9144,7.218186625
2022,2,20,19,40,0,7.760820749,88,9,-2.7729,7.119687152
2022,2,20,19,50,0,7.849011893,89,9,-1.9427,7.284751763
2022,2,20,20,0,0,7.849011893,89,9,-1.7041,7.284751763
2022,2,20,20,10,0,7.849011893,89,9,-1.6728,7.284751763
2022,2,20,20,20,0,7.988086293,90,9.1,-1.2495,7.546949179
2022,2,20,20,30,0,7.988086293,90,9.1,-1.1438,7.546949179
2022,2,20,20,40,0,7.988086293,90,9.1,-0.6276,7.546949179
2022,2,20,20,50,0,8.076842807,91,9.1,-0.6074,7.708920689
2022,2,20,21,0,0,8.128578402,91,9.2,-1.1124,7.807809932
2022,2,20,21,10,0,8.180602312,91,9.3,-1.0891,7.906698734
2022,2,20,21,20,0,8.232915883,91,9.4,-0.8495,8.005587095
2022,2,20,21,30,0,8.232915883,91,9.4,-0.5,8.005587095
2022,2,20,21,40,0,8.285520471,91,9.5,-0.0894,8.104475015
2022,2,20,21,50,0,8.246786471,90,9.6,0.0119,8.040745836
2022,2,20,22,0,0,8.246786471,90,9.6,-0.9533,8.040745836
2022,2,20,22,10,0,8.299392655,90,9.7,-1.2032,8.139503693
2022,2,20,22,20,0,8.299392655,90,9.7,0.0891,8.139503693
2022,2,20,22,30,0,8.391608129,91,9.7,-2.2275,8.302249534
2022,2,20,22,40,0,8.391608129,91,9.7,-0.7875,8.302249534
2022,2,20,22,50,0,8.352290702,90,9.8,-1.6586,8.238261058
2022,2,20,23,0,0,8.259487472,89,9.8,-2.5629,8.073782522
2022,2,20,23,10,0,8.312087723,89,9.9,-1.2979,8.172408926
2022,2,20,23,20,0,8.312087723,89,9.9,-0.1533,8.172408926
2022,2,20,23,30,0,8.312087723,89,9.9,0.0727,8.172408926
2022,2,20,23,40,0,8.312087723,89,9.9,-0.1405,8.172408926
2022,2,20,23,50,0,8.312087723,89,9.9,-1.0687,8.172408926
2022,2,21,0,0,0,8.364979285,89,10,-1.8043,8.271034787
2022,2,21,0,10,0,8.312087723,89,9.9,-0.48,8.172408926
2022,2,21,0,20,0,8.364979285,89,10,-0.5977,8.271034787
2022,2,21,0,30,0,8.364979285,89,10,-0.1082,8.271034787
2022,2,21,0,40,0,8.418163509,89,10.1,-0.272,8.369660106
2022,2,21,0,50,0,8.323577402,88,10.1,-0.136,8.203148692
2022,2,21,1,0,0,8.323577402,88,10.1,-1.4593,8.203148692
2022,2,21,1,10,0,8.228991295,87,10.1,-0.8852,8.034960541
2022,2,21,1,20,0,8.323577402,88,10.1,-1.001,8.203148692
2022,2,21,1,30,0,8.364979285,89,10,-0.038,8.271034787
2022,2,21,1,40,0,8.364979285,89,10,-0.4235,8.271034787
2022,2,21,1,50,0,8.458967816,90,10,0.3612,8.435774314
2022,2,21,2,0,0,8.458967816,90,10,-0.5789,8.435774314
2022,2,21,2,10,0,8.512749615,90,10.1,-0.221,8.534530205
2022,2,21,2,20,0,8.458967816,90,10,-0.4595,8.435774314
2022,2,21,2,30,0,8.512749615,90,10.1,-0.7532,8.534530205
2022,2,21,2,40,0,8.512749615,90,10.1,-0.1508,8.534530205
2022,2,21,2,50,0,8.512749615,90,10.1,-0.2343,8.534530205
2022,2,21,3,0,0,8.566828738,90,10.2,0.4467,8.633285605
2022,2,21,3,10,0,8.566828738,90,10.2,0.6243,8.633285605
2022,2,21,3,20,0,8.566828738,90,10.2,-0.4124,8.633285605
2022,2,21,3,30,0,8.512749615,90,10.1,-0.5665,8.534530205
2022,3,1,22,50,0,14.60228302,86,19.7,-5.5687,17.29152851
2022,3,1,23,0,0,14.68811057,86,19.8,-7.7132,17.38968707
2022,3,1,23,10,0,14.85890256,87,19.8,-7.515,17.57286213
2022,3,1,23,20,0,14.77207701,87,19.7,-7.342,17.47456422
2022,3,1,23,30,0,14.77207701,87,19.7,-6.1952,17.47456422
2022,3,1,23,40,0,15.02969454,88,19.8,-6.7818,17.75419943
2022,3,1,23,50,0,14.941871,88,19.7,-7.3861,17.65576348
2022,3,2,0,0,0,15.02329264,89,19.6,-7.5833,17.73659219
2022,3,2,0,10,0,15.02329264,89,19.6,-8.005,17.73659219
2022,3,2,0,20,0,15.02329264,89,19.6,-7.5572,17.73659219
2022,3,2,0,30,0,15.02329264,89,19.6,-6.0339,17.73659219
2022,3,2,0,40,0,15.02329264,89,19.6,-6.0262,17.73659219
2022,3,2,0,50,0,15.11166499,89,19.7,-5.5156,17.83516545
2022,3,2,1,0,0,15.02329264,89,19.6,-4.8353,17.73659219
2022,3,2,1,10,0,15.02329264,89,19.6,-4.7613,17.73659219
2022,3,2,1,20,0,15.11166499,89,19.7,-4.5504,17.83516545
2022,3,2,1,30,0,15.11166499,89,19.7,-4.4129,17.83516545
2022,3,2,1,40,0,14.93536758,89,19.5,-4.623,17.63801839
2022,3,2,1,50,0,14.93536758,89,19.5,-4.3528,17.63801839
2022,3,2,2,0,0,15.01471814,90,19.4,-3.7083,17.71668037
2022,3,2,2,10,0,15.01471814,90,19.4,-3.7881,17.71668037
2022,3,2,2,20,0,14.9267041,90,19.3,-3.1595,17.61797017
2022,3,2,2,30,0,14.9267041,90,19.3,-2.9384,17.61797017
2022,3,2,2,40,0,14.83913669,90,19.2,-1.7434,17.51925948
2022,3,2,2,50,0,14.83913669,90,19.2,-1.3299,17.51925948
2022,3,2,3,0,0,14.83913669,90,19.2,-1.4893,17.51925948
2022,3,2,3,10,0,14.83913669,90,19.2,-1.203,17.51925948
2022,3,2,3,20,0,14.75201402,90,19.1,-0.7937,17.4205483
2022,3,2,3,30,0,14.91592529,91,19.1,-0.646,17.59566344
2022,3,2,22,30,0,,,,-24.5268,
2022,3,2,22,40,0,,,,-25.6726,
2022,3,2,22,50,0,,,,-25.2968,
2022,3,2,23,0,0,,,,-25.5728,
2022,3,2,23,10,0,,,,-25.0948,
2022,3,2,23,20,0,,,,-24.1499,
2022,3,2,23,30,0,,,,-24.348,
2022,3,2,23,40,0,,,,-22.8512,
2022,3,2,23,50,0,,,,-22.0925,
2022,3,3,0,0,0,12.22015835,81,17.7,-21.9851,14.39830739
2022,3,3,0,10,0,12.22015835,81,17.7,-23.0255,14.39830739
2022,3,3,0,20,0,12.37102451,82,17.7,-20.7237,14.58824695
2022,3,3,0,30,0,12.37102451,82,17.7,-20.5481,14.58824695
2022,3,3,0,40,0,12.37102451,82,17.7,-13.5066,14.58824695
2022,3,3,0,50,0,12.37102451,82,17.7,-17.3696,14.58824695
2022,3,3,1,0,0,12.4449072,82,17.8,-16.9005,14.68585277
2022,3,3,1,10,0,12.29314004,81,17.8,-18.3407,14.495768
2022,3,3,1,20,0,12.29314004,81,17.8,-17.0831,14.495768
2022,3,3,1,30,0,12.29314004,81,17.8,-13.2591,14.495768
2022,3,3,1,40,0,12.29314004,81,17.8,-9.3101,14.495768
2022,3,3,1,50,0,12.14137288,80,17.8,-4.8389,14.30360988
2022,3,3,2,0,0,12.213826,80,17.9,-3.5797,14.4009228
2022,3,3,2,10,0,12.213826,80,17.9,-1.8693,14.4009228
2022,3,3,2,20,0,11.98960572,79,17.8,-2.6022,14.10932922
2022,3,3,2,30,0,12.06115317,79,17.9,-2.1747,14.20649391
2022,3,3,2,40,0,11.98960572,79,17.8,-4.5652,14.10932922
2022,3,3,2,50,0,12.06115317,79,17.9,-6.314,14.20649391
2022,3,3,3,0,0,12.06115317,79,17.9,-3.8808,14.20649391
